name,company,area,min_salary,max_salary,description,link
大数据项目经理,数梦工场,成都·青羊区·春熙路,13.0,25.0,工作内容：1、精通大数据产品，为数据项目提供对外技术支持；2、根据实际数据项目需求，参与数据项目建设，负责数据采集、数据建模、数据标准化、数据产品使用、数据质量相关工作；3、负责数据项目的实施与管理，全程跟踪项目进度、质量、问题及风险控制，并监控项目产品设计、实施开发、系统测试、上线部署，确保项目的顺利交付；4、建立良好的跨部门协作关系，负责项目相关的沟通、联系、汇报工作。任职资格:1、本科及以上学历，计算机相关专业，5年以上工作经验；2、3年以上数据开发相关经验，具备2年以上项目管理经验；3、精通Hive/SparkSQL，理解底层原理，熟悉常用优化技巧；至少能使用一种Python、Scala、Java、Shell等脚本语言；4、熟练掌握主流数仓工具，精通数仓分层（ODS、STD、DWD、DM）建设方法；5、有政企行业(大数据局、应急、消防、财政、生态环境、教育、市场监督)项目经验优先。,https://www.zhipin.com/job_detail/d0c208137ee9df741Xx53dq1FldX.html?lid=4WKPvzxPgDT.search.80&securityId=fzmeo8SAWzr8S-L1LxQtxhur9UcN52SbTYz4kI6TvRNiaos9Kby8iwkddIOCv711ikgB_tbc5asgda6jVUpPm_RBNrv9itPUuZQqiV_4_f22gtRs&sessionId=
大数据工程师,智甄宝,成都·武侯区·芳草街,13.0,15.0,工作时间：不限工作时段：不限结算方式：完工结招聘截止时间：2023-07-01岗位职责：1、参数数据中心项目建设，参与大数据分析系统、底层数据架构的设计与研发，能够按照标准的开发流程与规范推进工作，参与业务需求分析、大数据分析编码及相关文档维护的工作；2、负责数据仓库ETL流程、算法的实现，解决ETL相关技术问题，保证数据中心整体的稳定性、实时性；3、对海量流式数据进行处理、转换和分析，依据特定算法设计大数据组件，并在通用大数据平台上实现集成。4、研究前沿技术，解决实际场景中的业务问题，优化实时流式大数据计算的架构和性能。任职条件：1、全日制本科，三年及以上相关工作经验；2、熟悉Hadoop，Spark等开源大数据技术；3、熟悉分布式存储相关技术，熟悉HDFS、Hive、HBase、Redis、Mongodb、SparkSQL等；4、熟悉Linux操作系统，掌握Java、Python、Scala等至少一种开发语言；5、熟练掌握数据仓库、ETL开发流程；6、熟悉大规模数据挖掘、机器学习、分布式计算、边缘计算等相关技术；有解决大数据实时计算的开发经验者优先；7、具备较强的数据敏感度和业务理解力。8、具有良好的逻辑思维能力，有较强的解决问题的能力，有物联网建设经验者优先。,https://www.zhipin.com/job_detail/f48805c445de834b1Xx43tW1GFRQ.html?lid=4WKPvzxPgDT.search.47&securityId=IjRf-Jpwi8XD5-H14g7UEtqwc_VIgjOy2b3IY4eJ3GWlixdV361cWyaRhPvM3T3jYkNGhDcCd3XkNhDkU29w4KKLLEej0S_9jh1AgF04PvTqrUCU5t0b&sessionId=
大数据开发工程师,前海一方,成都·成华区·万象城,13.0,22.0,岗位职责：1. 根据数据需求和底层数据，完成数据仓库的建模和设计；2. 完成数据开发任务分解和ETL设计；3. 参与核心业务项目DB设计评审，提出数仓的需求；5. 完成数据可视化(BI及自助查询等)开发和数据服务API开发；4. 协助大数据产品经理进行供应链金融流程体系中大数据相关需求的挖掘及需求可行性技术分析；5. 完成数据质量评估，和三方数据对接；5. 完成领导交代的其他工作。任职要求：1. 统招本科及以上学历，计算机或相关专业；2. 精通数据平台/数据仓库的使用、搭建、设计等；熟悉各种大数据技术框架及技术路线；3-5年大数据相关开发经验；3. 熟练使用大数据相关开源工具/框架，如Dataworks、Hive/Flink/Spark/MQ/OLAP/数据湖/ES/KV；4. 掌握一门或多门编程语言，如Python、Java、Go等，有扎实的操作系统知识、系统性能意识，良好的代码能力；5. 有一定的分布式存储或大数据计算或分布式数据库等领域的研究和工作经历；6. 具有良好的业务意识，对大数据业务场景非常敏感，能够横向协同产品经理等角色，分析挖掘数据应用场景；7. 工作认真负责，对目标有自驱力，注重技术细节，关注业界和学术界的技术发展趋势。可以独立领导大型系统开发，有良好的团队合作精神，有大数据团队负责人角色经验者优先。,https://www.zhipin.com/job_detail/f60e7665302f42621HZ-2d-5GFVS.html?lid=4WKPvzxPgDT.search.90&securityId=hBnNvTmAWSf0w-o1RThy7PmBx7v-g4KxtmIUvvK4tu2JkbuHgsxSKcA75RBHGFL5aR-ngGtrOzYpzC1kYhkA1eaYpel8yeS01PbGK-r7quHs8k56XmDI&sessionId=
java大数据开发工程师,汉克时代,成都·武侯区·新会展中心,13.0,14.0,"岗位职责：1.负责客户数据集市的搭建和维护；2.为智能营销提供数据支持；3.为业务提供数据分析支持。岗位要求：1.全日制本科及以上学历,计算机相关专业，4年以上金融行业基于java项目的开发经验:2.精通J2EE编程环境，掌握Java EE体系结构3.精通Spring boot，mybatis等框架;4.熟练使用ElasticSearch、rocketMg、kafka、redis、IDEAE、maven、 mysql:5.熟悉linux操作系统，熟悉Tomcat，Apache，Nginx等开源服务器应用程序开发部署及维护;6.熟悉分布式系统的设计和应用，熟悉分布式缓存、消息等机制，能对分布式常用技术进行合理应用，解决问题;7.有hbase、zookeeper、dubbo使用经验尤佳:8.能够快速学习新的技术,工作积极主动,有责任心。",https://www.zhipin.com/job_detail/86e008a5188d16441HB42926FVJQ.html?lid=4WKPvzxPgDT.search.201&securityId=jsWAVu_AWB4Zl-c1u8Ifrjys0A6mZw9Zfc371MOfHhynSoaGqy64qxL6rGzzpb_y_fYOrJXY6dznvnw4eO78OBayqCWwRMYKOBXsCL1ABwBS2cxKK5mZ&sessionId=
java/C++/C/python/go/JS 开发/测试/大数据,西安华为技术有限公司,成都·郫都区·红光镇,13.0,26.0,1、本科以上学历，专业不限；2、熟悉Java/Python/C/C++/Go/js等一种或多种编程语言；3、熟练软件开发流程，热爱编程，有良好的代码风格；4、善于沟通，有独立解决问题的能力。ps：因jd有限，可投简历详聊职位业务，所有软件类职位都在招，研发/测试/运维/大数据~~亮点：参与国际前沿核心项目，完整的培养升职通道，新员工大佬带教~jd内容有限，所有的软件类职位都在招聘中~,https://www.zhipin.com/job_detail/b3c3047fbb5292711HZ_2du5GVdU.html?lid=4WKPvzxPgDT.search.233&securityId=NLn3WYCIcGjrX-81Jo-KWH6rSr2OQS5Y8dMC98ECZ9vLzBwdBi6IHJmFob5sZEnjXv_TT-gqBdimmyTyWAIuRM__N22x1wX8sFIkE-SNuogwG9Fogsg~&sessionId=
大数据方案工程师,中电科网安院,成都·武侯区·紫荆,13.0,17.0,岗位职责：1、 对接行业用户，沟通业务需求，跟进客户对业务需求进行挖掘。2、 与用户进行技术交流、软件演示和讲解，引导和管理用户预期，随时响应和解决用户疑问。3、 参与课题方案论证，完成设计方案及论证材料编写。4、 参与招投标方案编写，投标方案讲解和答疑。5、 对行业内新政策、新技术、新产品进行技术跟踪和学习。6、 对行业情况、竞争对手情况进行跟踪。7、 辅助市场销售工作的进行。任职要求：1、 计算机相关专业硕士及以上学历；2、 具有3年以上相关工作经验；3、 熟悉云计算、大数据、物联网领域，具备数据思维和数据敏锐性。4、 具备良好的沟通与方案编写能力，能独立完成从前期项目交流到项目招投标工作。5、 逻辑思维严密，做事踏实，工作责任心强，有较强的学习和问题分析能力；6、 有数据治理、数据质量管理、数据服务、数据中台相关项目研发经历优先；7、 有总体论证、重大课题申报工作经验者优先；8、 具备奉献精神，国企工作背景优先。,https://www.zhipin.com/job_detail/62776308daf6071b33V62Nu_FVc~.html?lid=4WKPvzxPgDT.search.128&securityId=3ykvMZtmo3NWK-81NdMo0fVoYdY86eo18ePERv0dCU-cDR7CKs7YOWytpoqu0nHybjjlmNAf1CIGDCDuTU4kSwIxVawoV98YlGMmnsfe9HXOUWty&sessionId=
大数据高级研发-政法事业部,同方赛威讯,成都,13.0,20.0,任职要求：1、熟悉大数据技术，掌握大数据的相关技术原理和领域知识，能够独立部署大数据产品；2、熟练使用Hadoop、Hive、Spark、Flink、Kafka等大数据相关生态产品做分布式离线、实时计算；3、参与过数据湖/数据仓库相关的项目并在其中担任过部分模块的开发和设计工作，熟悉常见概念如ODS/DWD/DWS/ADS等；4、熟悉大数据周边衍生产品，如Hudi、Doris、Clickhouse、ELK、DolphinScheduler、SeaTunnel等；5、作为主要人员参与过数据治理相关的工作，包括数据设计、数据清洗、加工、安全、脱敏等；6、具有大数据的性能优化、解决计算中性能的能力；7、熟悉常用的办公软件，如MS Office(Word/Excel/Visio等)，能独立编写文档(包括需求文档、概要设计文档、详细设计文档等)；8、有良好的沟通能力、团队协作能力；9、3年到5年以上工作经验，本科及计算机相关专业优先。岗位职责：1.与甲方经理、技术负责人对接，参与项目的需求分析，总体方案设计，编写文档；2.参与并主导项目系统架构设计、数据库设计以及接口设计工作；3.参与并主导项目的开发工作，按照项目计划提交开发成果；4.参与并主导重大技术决策及进行技术风险评估，执行设计及实现规范；5.负责团队内、团队间技术沟通协作，确保系统架构内外设计合理和保障项目质量与进度；6.负责协调系统的集成测试、部署等工作，确保系统正常上线运行。,https://www.zhipin.com/job_detail/7dd68d44d48b182e1HB729i8FlVZ.html?lid=4WKPvzxPgDT.search.199&securityId=XMyB6d7FvExGy-G1Z5Dfcv5LoAA_MpqtjBIlWiYOtvivom7TCFGdgLljZK1Rciyvxaw_nPqTZmdroYfu5qlgmxZHiQNMzWrQotjxGjMbhXRzxVUg&sessionId=
大数据开发工程师,小鱼易连,成都·武侯区·火车南站,13.0,26.0,1. 5-10年数据仓库实施经验，ETL实施经验，认可数据产生价值；2．熟练掌握一门语言Java或者Scala，能够编写Mapreduce、Spark等应用程序，以及相关的性能优化方式；3．理解数据库原理，熟练使用至少一种关系数据库管理系统，如Mysql、Oracle；理解Nosql；4．精通一种或多种分布式平台，理解计算框架，如Hadoop，Mapreduce、Spark streaming、HBase，Zookeeper、Hive、Sqoop、elk、Kafka；熟练掌握相关组件的使用、原理实现、常用的性能优化方案；5．熟悉常用的数据结构和算法，有在业务或分布式系统中解决负载均衡，数据一致性保证的经验尤佳；6．熟悉Linux系统，熟练掌握 Shell、Python、Perl 或其它任何一门脚本语言；7. 有快速和持续学习的能力，动手能力强，有进取心、责任心强。,https://www.zhipin.com/job_detail/bb3b518d40bf1d931nF-3dm1F1NZ.html?lid=4WKPvzxPgDT.search.93&securityId=gPwd58LXiCCgO-L1WX6xnK4Z4VDbSOY3KqrjpgYkwOzJxLEyT1mYv6gzk6p6xiv9Q2Z_BU47oDm2iwSEJx96qS9-2LdjADg2by5gufNPoWm2STTh&sessionId=
大数据产品经理,成都智元汇,成都·双流区·华阳,13.0,25.0,岗位职责：1. 结合AI、大数据能力，设计创新产品和场景应用在海量服务数据中洞悉客户价值，预测业务风险2. 大数据智能分析平台 (业务价值挖掘方向) 的平台规划与落地3. 敏锐把握智能化趋势和前沿产品方向，并转化为产品业务的提升任职要求：1. 三年以上产品经验，有ToBToG商业化产品经验平台型产品经验优先2. 对人工智能、商业化产品、行业know how探索，有经验、有热情和好奇心;3. 具备较强的产品规划和架构能力，能很好的进行共性抽象和框架设计善于发掘用户潜在4. 具备较强产品洞察力和敏锐感，需求，对城市轨道交通行业有一定的认识与理解。5. 有产品大局观，同时注重产品细节体验，并对数据有较强敏感度。6. 突出的沟通协调能力、自驱力、执行能力及团队合作精神，能承受较大的工作压力。,https://www.zhipin.com/job_detail/cb9fb7a90cea19e11Xx93d20F1VQ.html?lid=4WKPvzxPgDT.search.42&securityId=GLSq9kuXfY-3k-81ib16BNCHm4upYm9J5zwzVIq3-hhKi5ae0eGUj45hCLYgtw_Qhv7Zqi83NH6B93kDNrIYb46-tXmb0SBD3bck0BhzK99X6_7D&sessionId=
大数据开发工程师,通威太阳能,成都·双流区·牧马山,14.0,19.0,"主要工作职责：1、负责公司有关大数据核心模块的代码开发实现，并按项目管理规范编写相应的技术文档；2、参与并负责湖仓一体大数据系统架构的设计、优化及性能的提升，解决关键问题与技术难题；3、搭建层次合理、灵活、可扩展的数据体系，给业务方提供准确、及时、易用的数据体验；4、参与数据平台建设、标签体系、数据治理等；5、帮助业务部门优化指标定义，实现指标拆解，构建清晰的指标体系。任职要求：1、统招本科以上学历，5年以上工作经验，3年以上数据湖/数据仓库/ 商业智能/ 数据统计相关开发工作经验 ；2、熟练掌握ORACLE,MYSQL,了解SQLSERVER、PostgreSQL、MongoDB、GP等数据库，熟悉Kudu、Hudi、Fink、Spark、Hive、Hadoop等常用大数据框架，具备源码性能调优能力和新特性研发能力；3、精通SQL语法，熟悉存储过程，具备SQL分析调优能力，理解 Flink/Hive/MySQL/ORACLE 原理和调优方法，有处理大规模数据/日志的经历；4、熟练掌握 Java / Python / scala 中至少一种编程语言；5、掌数据仓库建模、ETL相关开发技术；6、具备很强的学习能力以及良好的沟通表达和文档撰写能力，工作主动性强，抗压能力强。",https://www.zhipin.com/job_detail/980d117d1d0031a21XN829q-GFNW.html?lid=4WKPvzxPgDT.search.107&securityId=um7svALGIYKns-F1eZUV597dcBOqq8ep9E8Li-H4DRYG5a6HQxTkExk1GRyQVnDz_fP2-4DkS6tZPzkTk3UqJnuF5TNfouRCgLxU-GdNtPOfCKVYa50~&sessionId=
数据开发,微创软件,成都·金牛区·抚琴,14.0,17.0,"1.5年以上数据仓库、数据集市、数据类系统、监管报送或前端报表开发维护经验，或数据治理管理相关经验;2.熟悉银行业务，具有3 年以上银行数据系统开发、设!计、运营、维护、数据统计分析等经验;3.从事数据开发工作需精通 Hadoop 生态系统组件，如Spark、Flume、KakaHase、HiveZooKeeper等:或精通GBASE等分布式数据库:对传统数据库如ORACLEDB2YSOL、达梦等其中种以上有深入的了解，熟练运用SOL:UR20240530001UR202406040014.从事报表开发工作需精通 Tableau、SmartB、inel、PowerBl、Coos等1种以上开发工具熟练掌握BI工作流程，参与过数据类应用项目开发者优先;5.精通linux 环境开发,熟练使用Linux、Shell、Perl、Python 等脚本语言之一:具有J2EE 项目发经验者优先:6.熟悉银行业务体系和掌握银行底层数据结构优先。",https://www.zhipin.com/job_detail/78fee11efd9899081Hd72ty0EVBX.html?lid=4WKPvzxPgDT.search.253&securityId=LU9bHEnTji39Y-U1NWeqeymTTEmwA6v59lFpaPs-KyBlwkxzfe1zpGEyVggWi6IK_zfVExWffFUTkvOvVgM1d5puG_D-hIheSveF90fdLn7yY-jWTA~~&sessionId=
大数据开发工程师,博才世杰信息技术,成都·双流区·成都高新区,14.0,16.0,岗位职责： 与Product Owner和项目经理进行需求和项目讨论，提供技术和业务的解决方案 根据实际业务需求，负责公司大数据平台及应用系统的架构设计与开发，技术改进与性能优化 指导和培训开发人员，解决系统开发、运行中出现的各种问题，同时保证交付质量 建立大数据智能分析工作的流程、规范和方法 参与和帮助团队的敏捷实施和持续改善 积极学习和掌握保险相关的业务和系统知识 完成主管安排的其他工作。任职要求： 计算机相关专业本科及以上学历，3年以上工作经验 精通Java语言，熟悉常见应用框架（如Spring、MyBatis等）和设计模式 熟悉Linux环境，能够熟练使用至少一种脚本语言（如Shell、Python等） 熟悉Hadoop/Yarn/Hbase/Hive//Flume/Spark/Kafka等常用大数据组件 熟悉MS SQL Server/Oracle/MySQL/Redis/MongoDB等常见存储和缓存系统 熟悉Git 等代码版本控制技术 熟悉Azure平台优先 较强的分析和解决问题能力，对攻关疑难问题具有浓厚兴趣 良好的团队合作精神、沟通能力和学习能力 有大数据平台建设经验者优先录用 有金融行业背景经验更佳 有Web开发经验更佳 能预计潜在的问题，决定并实施解决方案 较强的指导能力，能够不被角色所局限帮助指导其他团队成员,https://www.zhipin.com/job_detail/aaeb439bb84893581Hd-2928GFBS.html?lid=4WKPvzxPgDT.search.95&securityId=MtRg05Rp9TJyK-P1L9NCQIux9_uelgTJwIrFUGJYOfLVlEaej5HDRyR2GmILcM6fmhQlRWLluM_bgiAQcDEXt9ekKUv7VfZXnq65kc8Qehm5nyGitZGMIqVhFzFHxHgFyiOEP0HVjFQfonTftR0x6pQ~&sessionId=
大数据开发工程师（外企  英文读写环境）,慧博云通,成都·武侯区·新会展中心,14.0,16.0,岗位说明：负责保险金融业务平台大数据开发任职要求:•3年以上DWH/大数据项目经验•2年以上ETL设计和开发工作经验，Databricks/Informatica BDM优先•1年以上Python编程工作经验•熟悉SQL/Spark SQL开发和SQL调优•熟悉数据仓库/数据湖/数据平台的架构•有大数据/spark/Hadoop/Kafka/Databricks项目经验者优先•有Azure平台经验者优先•有Shell Script经验者优先•良好的英语读写能力，英语四级/六级是必须的岗位优势：稳定，能接触金融/保险业海外云平台，入职购买六险一金，公司提供完善的晋升空间和良好的学习平台，外企氛围，工作环境nice朝九晚六双休，几乎不加班入职购买六险一金公司福利情况（3年合同，5险1金+商业保险+节日礼物+生日礼物+司龄礼物+年假+年度体检+Team Building+心理咨询服务）,https://www.zhipin.com/job_detail/195b2653bb604d9e1HF40tu_E1NY.html?lid=4WKPvzxPgDT.search.235&securityId=zwAC2Kv5yC_sF-91KsRLLfqqohbxxciLGjepnSks2izhUgvu2Ot_mHG-IxTA9o4prtU1b_zjPa0p8b4sBlDfaX1ZTZTrJU3NV1Uz6GmGr6PxguE5&sessionId=
大数据开发,卓软科技,成都·武侯区·中和,14.0,16.0,.  计算机相关专业本科及以上学历，3年以上工作经验，其中包含2年或以上的大数据开发实施经验 2.  熟悉Linux环境，能够熟练使用至少一种脚本语言（如Python等） 3.  熟悉Hadoop/Yarn/Hbase/Hive//Flume/Spark/Kafka等常用大数据组件 4.  熟悉Azure平台优先5.  英语读写熟练，能简单开口，口语流利者优先(测评2.5以上）,https://www.zhipin.com/job_detail/fa14b166728906be1Hd-2920E1FW.html?lid=4WKPvzxPgDT.search.21&securityId=rreCFd4jdjAtY-U1w6W-jtK596itYq-b3LweQcSvDAc0ppFFHDiEwrGaX_D0yo9bMJBoCHT-0pZjPuPDMJMBruzlb7f0CunsC0jhLwwtSvKZFMOcBTk~&sessionId=
中高级大数据开发工程师,界无际,成都·双流区·华阳,15.0,25.0,"任职要求：1.具备大数据开发经验2.大数据平台：cd h平台的搭建、维护及调优。 3.数据库：掌握各种数据库my s q l、or a c l e、hb a s e、cl i c k h o u s e、re d i s、do r i s、hi v e的使用。4. E T L：熟练掌握数据的et l处理，以及工具da t a x、sq o o p、fl i n k cd c等的使用。 5.离线计算：掌握各种离线计算如sp a r k sq l、im p a l a、hi v e、ma p R e d u c e、fl i n k sq l等。 6.实时计算：掌握实时计算st r u c t u r e d st r e a m i n g、fl i n k、fl i n k sq l等 7.调优：掌握sp a r k任务的调优、离线hi v e计算的sq l调优。 8.数据仓库：掌握离线、实时数据仓库建设,了解ic e b e r g数据湖技术。9.任务调度：掌握ai r f l o w、cr o n t a b等的使用。 10 .脚本开发：掌握sh e l l、py t h o n脚本开发。岗位经验：熟练搭建原生ha d o o p集群和cd h商业集群、am b a r i集群。熟练掌握数据的et l流程,掌握数据的清洗、转换、存储。 掌握hb a s e , r o w k e y的设计、数据的读取、存储,能利用ph o e n i x为hb a s e创建二级索引。 精通hi v e ,开窗函数的使用、小文件的处理,s q l的调优,能针对hi v e做各种离线计算。熟悉掌握 li n u x系统，能在li n u x下进行常用的sh e l l脚本开发。 熟练掌握 sc a l a ,能运用sc a l a进行sp a r k rd d , da t a f r a m e , da t a s e t , s t r u c t u r e d st r e a m i n g、 fl i n k编程。 熟练掌握fl u m e ,实时数据采集,能够将他们与sp a r k进行整合进行数据的实时处理。 掌握ka f k a的使用、与实时消费程序的整合、唯一一次性消费的保证。熟练掌握im p a l a的使用,基于hi v e数据仓库的各种离线计算。 熟练掌握sp a r k ,及其sp a r k性能",https://www.zhipin.com/job_detail/73e7c417071f1d6e1Hd72N26FVZR.html?lid=4WKPvzxPgDT.search.223&securityId=1vvUnb34AyF28-v1gcdUeh8JnK60kyUfsoDzxlfXiANLcwdfzsk66B-xdLzhE7fuziaF-xQ_ZBZUj0BIPk6b9r3Fdb5pqEQBZ1Egz4mP0b8R-z_FCSs~&sessionId=
高级大数据开发工程师,创立科技,成都,15.0,30.0,岗位职责：1.设计和实现高效的大数据处理解决方案，包括数据收集、清洗、转换和加载（ETL）。2.使用Java和相关大数据技术（如Hadoop/Spark/Flink）开发可扩展的数据处理应用。3.构建和维护数据仓库，支持数据整合、存储和分析。4.优化数据处理流程和算法，提高系统性能和数据质量。5.协作构建实时数据处理和分析系统。6.参与数据模型和架构设计，确保数据安全性和一致性。7.编写高质量的代码，并进行代码审查。8.解决技术难题，持续改进系统架构。任职要求：1.计算机或其他相关专业本科以上学历，具备扎实的专业基础，如计算机体系结构、操作系统、计算机网络等。2.具备扎实的Java开发基础，熟悉Java生态常用框架与技术，对常用设计模式与原则有一定理解与应用。3.熟悉大数据生态相关技术，如Hadoop\HIve\Spark\Flink\ES\Kafka等。4.有数据仓库设计和实施经验，熟悉ETL流程和工具。5.熟悉SQL和NoSQL数据库技术。6.具备良好的问题解决能力和创新思维。7.良好的团队合作和沟通能力。,https://www.zhipin.com/job_detail/4ec052f6a60ffad61HB-0ty9EFZS.html?lid=4WKPvzxPgDT.search.207&securityId=DZGYWFVqc9mNo-91k5fPFmETtrUJsJ_lcpF-OGPNjC8Q3GQguxrwn-_7kCsHRbg0p5LD8LbsoU-cwIUp6EejLYpNFmuswiSoIwv8XnwzupEiVK3u-C-27SGqEVWvvmH7sY8lmSaFVDTHfXWTzyM~&sessionId=
大数据开发工程师,四川勾点科技有限公司,成都·武侯区·紫荆,15.0,25.0,"职位职责任：1、负责大数据基础平台组件研发2、对开源项目源代码改造、消除风险，避免对项目造成不良影响3、负责相关业务的大数据开发工作，对数据治理全生命周期进行跟进，结合相关业务需求设计数据分析场景，并形成后台实现方案，提高整个平台的计算能力和效率；4、基于数据中台，完成数据采集、复杂数据清洗、存储等开发工作；5、参与完成部分数据分析工作，以及处理项目中各种潜在的技术风险。6、对大数据平台相关组件在使用过程出现的问题，提供技术指导与相关支持岗位要求：1、大专、本科及以上学历，三年以上Java/大数据开发工作经验；2、有一定的JAVA功底，熟练掌握SpringMVC、SpringBoot、SpringCloud、Mybatis等开发框架，能够独立完成相关业务功能和接口的开发；3、熟悉大数据平台相关组件的使用，如hadoop、hbase、elasticsearch、hive、spark、flink等；4、熟练掌握常用的关系型、非关系型数据库 、分布式数据库5、具备良好的源代码读写能力、对大数据相关组件如：hadoop,hive,flink等有一定的理解6、至少参与一个中大型大数据相关项目的研发工作。7、良好的设计和编码品味，热爱技术，有较强的学习能力，有强烈的求知欲、好奇心和进取心8、具备良好的抗压能力、团队合作精神、有高度的工作责任心，有良好的沟通理解能力；",https://www.zhipin.com/job_detail/046101f1ce3d907d1Hd82t-0EFRQ.html?lid=4WKPvzxPgDT.search.181&securityId=Llrpe3DpDSutp-r1FT9zbWXJ97OhPvj6-URLYOyN7yeqT23yvNeS7frkATJp1-1--q2JZ15XppLrrCCn_GQ2NU-H2ERhSDDjTasRPr7jT9ZpPrirlTI~&sessionId=
大数据Java开发工程师（T4-T5）,苏州百目视觉科技...,成都·双流区·华阳,15.0,16.0,工作职责1、根据业务需求、产品需求和架构要求，负责保质保量地完成系统核心模块、关键模块的代码开发交付；2、根据公司开发规范和项目管理规范，完成需求分析、设计、实现、测试、技术文档撰写等各个环节的工作；3、根据业务需求，对已有系统进行持续改进维护和二次开发；4、根据技术架构迭代需求和设计规格，参与架构优化的落地实现工作，包括核心框架搭建、替换、改良定制等；任职资格1、3年以上相关工作经验，本科学历；2、精通JAVA编程语言，包括数据结构和算法、并发框架、BIO/NIO网络编程、JVM等；3、精通SpringBoot核心原理机制，能够在Web应用、数据处理、消息交互、批处理、应用测试、应用部署等多个方面定制系统开发框架或平台；4、熟悉大数据平台相关技术，包括Hadoop，Hive，Spark、Flink等技术，具有大数据平台开发经验；5、熟悉常用分布式中间件核心原理机制和架构方案，包括服务调用框架、分库分表中间件、分布式事务、分布式缓存Redis、消息队列kafka、分布式锁等；6、熟悉常用关系型数据库的分布式架构和方案，包括MySQL、PostgreSQL、OB、TiDB、DB2等；7、具有优秀的总结和文档表达能力，能够熟练使用WORD、PPT等常用工具清楚地表达架构意图，能够熟练编写各类技术文档。,https://www.zhipin.com/job_detail/1d1a1ad3c97c3d141XRz2t27E1dZ.html?lid=4WKPvzxPgDT.search.237&securityId=JJf824MYzyKry-01Jr9RlFKL_cgnbm51yxb1k6wVYT7gcxxV-1tx-pr8jRgt35gG2KEd6hrIVpOkJGflODxY6kvZBFvBdgVXXY3cfq2JLfwcYhLGvoBd&sessionId=
数据开发,世纪购,成都·武侯区·伊藤,15.0,25.0,工作职责 :1、参与概要设计，负责详细设计，并负责完成核心代码；2、根据开发规范与流程独立完成模块的设计、编码、测试以及相关文档；3、把项目需求转化为技术需求，并能够使用分布式架构完成开发；4、能独立解决项目开发中遇到的难点问题，善于学习和总结。任职资格： 1、本科及以上学历，计算机以及相关专业，2、经验要求:具有3年及以上开发经验3、技能要求:（1）熟悉hadoop生态圈相关组件，诸如hive，hbase等组件，拥有数据仓库相关开发；（2）有Spark相关开发经验优先；对于分布式架构，如Zookeeper等由开发经验的优先；（3）熟悉Java编程、设计模式和组件技术;（4）熟悉Spring，myBatis等常用框架，熟悉常用的消息中间件诸如kafka，rabbitMq等的使用；（5）熟悉Elasticsearch，Redis，MySQL的使用；4、通用要求：（1）较强的学习能力和技术钻研能力、有自我驱动意识（2）具备独立分析和解决问题的能力；积极主动、认真踏实的工作态度（3）有良好的沟通能力，善于跨团队合作,https://www.zhipin.com/job_detail/771b35e5e40554d233Zz29S1FFI~.html?lid=4WKPvzxPgDT.search.239&securityId=sXQ3vpGJEQ-5l-u1kRuV0tMv31ngO5yzhPv-xB2m-sAdKE_hFCCHqxtXGr1jQcRzozChMW2-9WBCvm2P_hEoqKV1CoJzbzXJHvpVElHml4oBhOKS&sessionId=
机载航空业务大数据分析师,中电科航空电子有...,成都·郫都区·高新西,15.0,20.0,岗位职责：1、负责飞机驾驶舱、客舱及飞机平台数据采集与大数据处理的需求分析；2、负责飞机驾驶舱、客舱及飞机平台数据采集与大数据处理的体系架构设计和功能分解，负责大数据处理的流程设计；3、负责飞机驾驶舱、客舱及飞机平台数据采集与大数据处理的集成、联试和测试。岗位要求：1、熟悉数据挖掘理论，具备航空或相关行业工程经验，精通数据采集、标识、归一化与预处理等大数据处理技术；2、具备大数据处理应用产品需求分析、方案设计或产品开发经验，精通大数据处理模型及算法，具备民航应用大数据处理方案分析设计能力；3、熟悉民航业应用及有相关从业经验者优先。,https://www.zhipin.com/job_detail/7d3da5e040a7dfd90HV70tS4EFI~.html?lid=4WKPvzxPgDT.search.214&securityId=ZtOiV9oaYG6rD-_1TA7YVdBVtdv9Lz5qiFw2QMKxp4c9OXBauAIRV1KF83k6Yt1lAiWJwhpRyWFRJJUTfMQZeDhpG3lriUkiVRROxn1TwjWTduM9&sessionId=
